id;bin_label;newick;organism
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Dicsqu464
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Pipbet1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Laesu1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Tramax1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Trapol1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Trabet1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Pycpun1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Dicsqu18370
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Phlcen1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Tralj1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Dicsqu463
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Phlbr1
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Irplac1
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Phaca1
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Hydfim1
13;terpene;"((((4498:0.09801,7548:0.04097):0.02231,9255:0.03492)0.96:0.09954,(6121:0.04606,4322:0.04091)1.00:0.06605)1.00:0.03607,(6157:0.20485,304:0.02085)0.97:0.05107):0.00000;";Cytmel1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Bjead1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Porspa1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Ganleu1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Ganluc1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Ganbon1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Gansp1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Polsqu1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Polar1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Trave1
12;terpene;"(((((((1674:0.23963,4004:0.02040)0.92:0.01824,(((8366:0.05141,112:0.02984)0.70:0.00807,(5488:0.00000,2113:0.00000)1.00:0.03662)0.88:0.01157,7200:0.02722)0.86:0.00881)0.84:0.00833,7208:0.06943):0.00884,9231:0.04996)0.27:0.01196,(3511:0.07966,3830:0.19079)0.60:0.00984)0.87:0.02599,((2412:0.07939,(8920:0.04821,((7168:0.00271,(9303:0.00000,7356:0.00000,4961:0.00000):0.00264)0.96:0.02542,(((724:0.02071,5496:0.04830)0.84:0.00878,1238:0.00911)0.99:0.04168,3072:0.01453)1.00:0.06687)0.97:0.03417)0.95:0.03204)0.63:0.01664,((8572:0.04298,4280:0.05945)0.46:0.00982,((4835:0.03878,1380:0.03619)0.88:0.01983,(8190:0.00000,4559:0.00000):0.04245)1.00:0.08395)0.75:0.00682)0.91:0.02102)0.95:0.07927,((((29:0.05642,(4539:0.05458,(((5291:0.03897,2440:0.04068)0.86:0.02047,2424:0.02946)0.81:0.02391,7809:0.04304)0.98:0.03828)0.53:0.01859)0.63:0.01652,9036:0.08392)0.97:0.04480,828:0.08878)0.62:0.02107,((6649:0.03231,568:0.08478)0.99:0.07827,2600:0.07930)1.00:0.14406)1.00:0.08514):0.00000;";Tragib1
